Order_ID;Order_Date;Customer_ID;Product_ID;Quantity;Customer_Name;Email;Country;Coffee_Type;Roast_Type;Size;Unit_Price;Sales;Coffee_type_Name;Roast_type_Name
MDG-14481-513;May-19-2021;64897-79178-MH;A-M-2.5;4;"Zack Pellett";zpellettf2@dailymotion.com;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 103.50";Arabica;Medium
OFN-49424-848;Jul-03-2021;73346-85564-JB;R-L-2.5;2;"Ilaire Sprakes";isprakesf3@spiegel.de;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 54.97";Robusta;Light
NFA-03411-746;Feb-08-2020;07476-13102-NJ;A-L-0.5;2;"Heda Fromant";hfromantf4@ucsd.edu;"United States";Ara;L;"0.5 kg";"$ 7.77";"$ 15.54";Arabica;Light
CYM-74988-450;Oct-16-2020;87223-37422-SK;L-D-0.2;4;"Rufus Flear";rflearf5@artisteer.com;"United Kingdom";Lib;D;"0.2 kg";"$ 3.89";"$ 15.54";Libarica;Dark
WTV-24996-658;Oct-23-2020;57837-15577-YK;E-D-2.5;3;"Dom Milella";NULL;Ireland;Exc;D;"2.5 kg";"$ 27.95";"$ 83.84";Excelsa;Dark
DSL-69915-544;Mar-10-2021;10142-55267-YO;R-L-0.2;3;"Wilek Lightollers";wlightollersf9@baidu.com;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 10.75";Robusta;Light
NBT-35757-542;Jul-07-2021;73647-66148-VM;E-L-0.2;3;"Bette-ann Munden";bmundenf8@elpais.com;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 13.37";Excelsa;Light
OYU-25085-528;Feb-05-2021;10142-55267-YO;E-L-0.2;4;"Wilek Lightollers";wlightollersf9@baidu.com;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 17.82";Excelsa;Light
XCG-07109-195;Dec-11-2020;92976-19453-DT;L-D-0.2;6;"Nick Brakespear";nbrakespearfa@rediff.com;"United States";Lib;D;"0.2 kg";"$ 3.89";"$ 23.31";Libarica;Dark
YZA-25234-630;May-13-2022;89757-51438-HX;E-D-0.2;2;"Malynda Glawsop";mglawsopfb@reverbnation.com;"United States";Exc;D;"0.2 kg";"$ 3.65";"$ 7.29";Excelsa;Dark
OKU-29966-417;Oct-23-2019;76192-13390-HZ;E-L-0.2;4;"Granville Alberts";galbertsfc@etsy.com;"United Kingdom";Exc;L;"0.2 kg";"$ 4.46";"$ 17.82";Excelsa;Light
MEX-29350-659;Sep-11-2020;02009-87294-SY;E-M-1;5;"Vasily Polglase";vpolglasefd@about.me;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 68.75";Excelsa;Medium
NOY-99738-977;Sep-29-2019;82872-34456-LJ;R-L-2.5;2;"Madelaine Sharples";NULL;"United Kingdom";Rob;L;"2.5 kg";"$ 27.48";"$ 54.97";Robusta;Light
TCR-01064-030;Mar-03-2021;13181-04387-LI;E-M-1;6;"Sigfrid Busch";sbuschff@so-net.ne.jp;Ireland;Exc;M;"1.0 kg";"$ 13.75";"$ 82.50";Excelsa;Medium
YUL-42750-776;Nov-23-2021;24845-36117-TI;L-M-0.2;2;"Cissiee Raisbeck";craisbeckfg@webnode.com;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 8.73";Libarica;Medium
XQJ-86887-506;Nov-06-2021;66458-91190-YC;E-L-1;4;"Marja Urion";murione5@alexa.com;Ireland;Exc;L;"1.0 kg";"$ 14.85";"$ 59.40";Excelsa;Light
CUN-90044-279;Jan-29-2021;86646-65810-TD;L-D-0.2;4;"Kenton Wetherick";NULL;"United States";Lib;D;"0.2 kg";"$ 3.89";"$ 15.54";Libarica;Dark
ICC-73030-502;Apr-16-2022;59480-02795-IU;A-L-1;3;"Reamonn Aynold";raynoldfj@ustream.tv;"United States";Ara;L;"1.0 kg";"$ 12.95";"$ 38.85";Arabica;Light
ADP-04506-084;Jul-24-2021;61809-87758-LJ;E-M-2.5;6;"Hatty Dovydenas";NULL;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 189.75";Excelsa;Medium
PNU-22150-408;Aug-11-2019;77408-43873-RS;A-D-0.2;6;"Nathaniel Bloxland";NULL;Ireland;Ara;D;"0.2 kg";"$ 2.99";"$ 17.91";Arabica;Dark
VSQ-07182-513;Jul-23-2019;18366-65239-WF;L-L-0.2;6;"Brendan Grece";bgrecefm@naver.com;"United Kingdom";Lib;L;"0.2 kg";"$ 4.76";"$ 28.53";Libarica;Light
SPF-31673-217;Jun-09-2020;19485-98072-PS;E-M-1;6;"Don Flintiff";dflintiffg1@e-recht24.de;"United Kingdom";Exc;M;"1.0 kg";"$ 13.75";"$ 82.50";Excelsa;Medium
NEX-63825-598;Feb-22-2020;72072-33025-SD;R-L-0.5;2;"Abbe Thys";athysfo@cdc.gov;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 14.34";Robusta;Light
XPG-66112-335;Jul-19-2020;58118-22461-GC;R-D-2.5;4;"Jackquelin Chugg";jchuggfp@about.me;"United States";Rob;D;"2.5 kg";"$ 20.58";"$ 82.34";Robusta;Dark
NSQ-72210-345;Sep-20-2021;90940-63327-DJ;A-M-0.2;6;"Audra Kelston";akelstonfq@sakura.ne.jp;"United States";Ara;M;"0.2 kg";"$ 3.38";"$ 20.25";Arabica;Medium
XRR-28376-277;May-02-2021;64481-42546-II;R-L-2.5;6;"Elvina Angel";NULL;Ireland;Rob;L;"2.5 kg";"$ 27.48";"$ 164.91";Robusta;Light
WHQ-25197-475;Nov-26-2021;27536-28463-NJ;L-L-0.2;4;"Claiborne Mottram";cmottramfs@harvard.edu;"United States";Lib;L;"0.2 kg";"$ 4.76";"$ 19.02";Libarica;Light
HMB-30634-745;Feb-18-2020;19485-98072-PS;A-D-2.5;6;"Don Flintiff";dflintiffg1@e-recht24.de;"United Kingdom";Ara;D;"2.5 kg";"$ 22.88";"$ 137.31";Arabica;Dark
XTL-68000-371;Apr-07-2020;70140-82812-KD;A-M-0.5;4;"Donalt Sangwin";dsangwinfu@weebly.com;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 27.00";Arabica;Medium
YES-51109-625;Jan-31-2022;91895-55605-LS;E-L-0.5;4;"Elizabet Aizikowitz";eaizikowitzfv@virginia.edu;"United Kingdom";Exc;L;"0.5 kg";"$ 8.91";"$ 35.64";Excelsa;Light
EAY-89850-211;Feb-19-2019;43155-71724-XP;A-D-0.2;2;"Herbie Peppard";NULL;"United States";Ara;D;"0.2 kg";"$ 2.99";"$ 5.97";Arabica;Dark
IOQ-84840-827;Nov-12-2019;32038-81174-JF;A-M-1;6;"Cornie Venour";cvenourfx@ask.com;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 67.50";Arabica;Medium
FBD-56220-430;May-16-2022;59205-20324-NB;R-L-0.2;6;"Maggy Harby";mharbyfy@163.com;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 21.51";Robusta;Light
COV-52659-202;Feb-12-2021;99899-54612-NX;L-M-2.5;2;"Reggie Thickpenny";rthickpennyfz@cafepress.com;"United States";Lib;M;"2.5 kg";"$ 33.46";"$ 66.93";Libarica;Medium
YUO-76652-814;Apr-04-2021;26248-84194-FI;A-D-0.2;6;"Phyllys Ormerod";pormerodg0@redcross.org;"United States";Ara;D;"0.2 kg";"$ 2.99";"$ 17.91";Arabica;Dark
PBT-36926-102;Aug-02-2021;19485-98072-PS;L-M-1;4;"Don Flintiff";dflintiffg1@e-recht24.de;"United Kingdom";Lib;M;"1.0 kg";"$ 14.55";"$ 58.20";Libarica;Medium
BLV-60087-454;Jun-08-2022;84493-71314-WX;E-L-0.2;3;"Tymon Zanetti";tzanettig2@gravatar.com;Ireland;Exc;L;"0.2 kg";"$ 4.46";"$ 13.37";Excelsa;Light
BLV-60087-454;Jun-08-2022;84493-71314-WX;A-M-0.5;5;"Tymon Zanetti";tzanettig2@gravatar.com;Ireland;Ara;M;"0.5 kg";"$ 6.75";"$ 33.75";Arabica;Medium
QYC-63914-195;May-14-2020;39789-43945-IV;E-L-1;3;"Reinaldos Kirtley";rkirtleyg4@hatena.ne.jp;"United States";Exc;L;"1.0 kg";"$ 14.85";"$ 44.55";Excelsa;Light
OIB-77163-890;Dec-25-2020;38972-89678-ZM;E-L-0.5;5;"Carney Clemencet";cclemencetg5@weather.com;"United Kingdom";Exc;L;"0.5 kg";"$ 8.91";"$ 44.55";Excelsa;Light
SGS-87525-238;Jul-05-2021;91465-84526-IJ;E-D-1;5;"Russell Donet";rdonetg6@oakley.com;"United States";Exc;D;"1.0 kg";"$ 12.15";"$ 60.75";Excelsa;Dark
GQR-12490-152;Mar-14-2019;22832-98538-RB;R-L-0.2;1;"Sidney Gawen";sgaweng7@creativecommons.org;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 3.58";Robusta;Light
UOJ-28238-299;Mar-07-2021;30844-91890-ZA;R-L-0.2;6;"Rickey Readie";rreadieg8@guardian.co.uk;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 21.51";Robusta;Light
ETD-58130-674;Nov-05-2021;05325-97750-WP;E-M-0.5;2;"Cody Verissimo";cverissimogh@theglobeandmail.com;"United Kingdom";Exc;M;"0.5 kg";"$ 8.25";"$ 16.50";Excelsa;Medium
UPF-60123-025;Feb-06-2020;88992-49081-AT;R-L-2.5;3;"Zilvia Claisse";NULL;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 82.45";Robusta;Light
NQS-01613-687;Mar-12-2021;10204-31464-SA;L-D-0.5;1;"Bar O' Mahony";bogb@elpais.com;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 7.77";Libarica;Dark
MGH-36050-573;Aug-03-2020;75156-80911-YT;R-M-0.5;2;"Valenka Stansbury";vstansburygc@unblog.fr;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 11.94";Robusta;Medium
UVF-59322-459;Jul-25-2019;53971-49906-PZ;E-L-2.5;6;"Daniel Heinonen";dheinonengd@printfriendly.com;"United States";Exc;L;"2.5 kg";"$ 34.15";"$ 204.93";Excelsa;Light
VET-41158-896;Apr-29-2020;10728-17633-ST;E-M-2.5;2;"Jewelle Shenton";jshentonge@google.com.hk;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 63.25";Excelsa;Medium
XYL-52196-459;May-02-2019;13549-65017-VE;R-D-0.2;3;"Jennifer Wilkisson";jwilkissongf@nba.com;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 8.05";Robusta;Dark
BPZ-51283-916;Aug-29-2021;87688-42420-TO;A-M-2.5;2;"Kylie Mowat";NULL;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 51.75";Arabica;Medium
VQW-91903-926;Mar-13-2020;05325-97750-WP;E-D-2.5;1;"Cody Verissimo";cverissimogh@theglobeandmail.com;"United Kingdom";Exc;D;"2.5 kg";"$ 27.95";"$ 27.95";Excelsa;Dark
OLF-77983-457;Feb-16-2019;51901-35210-UI;A-L-2.5;2;"Gabriel Starcks";gstarcksgi@abc.net.au;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 59.57";Arabica;Light
MVI-04946-827;Nov-27-2021;62483-50867-OM;E-L-1;1;"Darby Dummer";NULL;"United Kingdom";Exc;L;"1.0 kg";"$ 14.85";"$ 14.85";Excelsa;Light
UOG-94188-104;Nov-23-2021;92753-50029-SD;A-M-0.5;5;"Kienan Scholard";kscholardgk@sbwire.com;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 33.75";Arabica;Medium
DSN-15872-519;Dec-02-2021;53809-98498-SN;L-L-2.5;4;"Bo Kindley";bkindleygl@wikimedia.org;"United States";Lib;L;"2.5 kg";"$ 36.46";"$ 145.82";Libarica;Light
OUQ-73954-002;Jan-06-2019;66308-13503-KD;R-M-0.2;4;"Krissie Hammett";khammettgm@dmoz.org;"United States";Rob;M;"0.2 kg";"$ 2.99";"$ 11.94";Robusta;Medium
LGL-16843-667;May-05-2021;82458-87830-JE;A-D-0.2;4;"Alisha Hulburt";ahulburtgn@fda.gov;"United States";Ara;D;"0.2 kg";"$ 2.99";"$ 11.94";Arabica;Dark
TCC-89722-031;Oct-23-2021;41611-34336-WT;L-D-0.5;1;"Peyter Lauritzen";plauritzengo@photobucket.com;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 7.77";Libarica;Dark
TRA-79507-007;Dec-16-2019;70089-27418-UJ;R-L-2.5;4;"Aurelia Burgwin";aburgwingp@redcross.org;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 109.94";Robusta;Light
MZJ-77284-941;May-18-2019;99978-56910-BN;E-L-0.2;5;"Emalee Rolin";erolingq@google.fr;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 22.28";Excelsa;Light
AXN-57779-891;Jul-14-2019;09668-23340-IC;R-M-0.2;3;"Donavon Fowle";dfowlegr@epa.gov;"United States";Rob;M;"0.2 kg";"$ 2.99";"$ 8.96";Robusta;Medium
PJB-15659-994;Nov-13-2020;39457-62611-YK;L-D-2.5;4;"Jorge Bettison";NULL;Ireland;Lib;D;"2.5 kg";"$ 29.78";"$ 119.14";Libarica;Dark
LTS-03470-353;Jul-16-2020;90985-89807-RW;A-L-2.5;5;"Wang Powlesland";wpowleslandgt@soundcloud.com;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 148.92";Arabica;Light
UMM-28497-689;Nov-03-2020;05325-97750-WP;L-L-2.5;3;"Cody Verissimo";cverissimogh@theglobeandmail.com;"United Kingdom";Lib;L;"2.5 kg";"$ 36.46";"$ 109.37";Libarica;Light
MJZ-93232-402;Mar-20-2022;17816-67941-ZS;E-D-0.2;1;"Laurence Ellingham";lellinghamgv@sciencedaily.com;"United States";Exc;D;"0.2 kg";"$ 3.65";"$ 3.65";Excelsa;Dark
UHW-74617-126;Feb-16-2022;90816-65619-LM;E-D-2.5;2;"Billy Neiland";NULL;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 55.89";Excelsa;Dark
RIK-61730-794;Nov-12-2020;69761-61146-KD;L-M-0.2;6;"Ancell Fendt";afendtgx@forbes.com;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 26.19";Libarica;Medium
IDJ-55379-750;Oct-05-2019;24040-20817-QB;R-M-1;4;"Angelia Cleyburn";acleyburngy@lycos.com;"United States";Rob;M;"1.0 kg";"$ 9.95";"$ 39.80";Robusta;Medium
OHX-11953-965;Oct-01-2019;19524-21432-XP;E-L-2.5;2;"Temple Castiglione";tcastiglionegz@xing.com;"United States";Exc;L;"2.5 kg";"$ 34.15";"$ 68.31";Excelsa;Light
TVV-42245-088;Mar-06-2020;14398-43114-RV;A-M-0.2;4;"Betti Lacasa";NULL;Ireland;Ara;M;"0.2 kg";"$ 3.38";"$ 13.50";Arabica;Medium
DYP-74337-787;Oct-23-2019;41486-52502-QQ;R-M-0.5;1;"Gunilla Lynch";NULL;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 5.97";Robusta;Medium
OKA-93124-100;Apr-23-2020;05325-97750-WP;R-M-0.5;5;"Cody Verissimo";cverissimogh@theglobeandmail.com;"United Kingdom";Rob;M;"0.5 kg";"$ 5.97";"$ 29.85";Robusta;Medium
IXW-20780-268;Jun-24-2020;20236-64364-QL;L-L-2.5;2;"Shay Couronne";scouronneh3@mozilla.org;"United States";Lib;L;"2.5 kg";"$ 36.46";"$ 72.91";Libarica;Light
NGG-24006-937;Mar-16-2021;29102-40100-TZ;E-M-2.5;4;"Linus Flippelli";lflippellih4@github.io;"United Kingdom";Exc;M;"2.5 kg";"$ 31.62";"$ 126.50";Excelsa;Medium
JZC-31180-557;Apr-07-2020;09171-42203-EB;L-M-2.5;1;"Rachelle Elizabeth";relizabethh5@live.com;"United States";Lib;M;"2.5 kg";"$ 33.46";"$ 33.46";Libarica;Medium
ZMU-63715-204;Sep-30-2021;29060-75856-UI;E-D-1;6;"Innis Renhard";irenhardh6@i2i.jp;"United States";Exc;D;"1.0 kg";"$ 12.15";"$ 72.90";Excelsa;Dark
GND-08192-056;May-01-2022;17088-16989-PL;L-D-0.5;2;"Winne Roche";wrocheh7@xinhuanet.com;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 15.54";Libarica;Dark
RYY-38961-093;Jan-21-2021;14756-18321-CL;A-M-0.2;6;"Linn Alaway";lalawayhh@weather.com;"United States";Ara;M;"0.2 kg";"$ 3.38";"$ 20.25";Arabica;Medium
CVA-64996-969;Jun-24-2020;13324-78688-MI;A-L-1;6;"Cordy Odgaard";codgaardh9@nsw.gov.au;"United States";Ara;L;"1.0 kg";"$ 12.95";"$ 77.70";Arabica;Light
XTH-67276-442;Mar-03-2019;73799-04749-BM;L-M-2.5;4;"Bertine Byrd";bbyrdha@4shared.com;"United States";Lib;M;"2.5 kg";"$ 33.46";"$ 133.86";Libarica;Medium
PVU-02950-470;Jan-28-2021;01927-46702-YT;E-D-1;1;"Nelie Garnson";NULL;"United Kingdom";Exc;D;"1.0 kg";"$ 12.15";"$ 12.15";Excelsa;Dark
XSN-26809-910;Jun-28-2020;80467-17137-TO;E-M-2.5;2;"Dianne Chardin";dchardinhc@nhs.uk;Ireland;Exc;M;"2.5 kg";"$ 31.62";"$ 63.25";Excelsa;Medium
UDN-88321-005;Jul-05-2020;14640-87215-BK;R-L-0.5;5;"Hailee Radbone";hradbonehd@newsvine.com;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 35.85";Robusta;Light
EXP-21628-670;Mar-02-2019;94447-35885-HK;A-M-2.5;3;"Wallis Bernth";wbernthhe@miitbeian.gov.cn;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 77.62";Arabica;Medium
VGM-24161-361;May-01-2022;71034-49694-CS;E-M-2.5;2;"Byron Acarson";bacarsonhf@cnn.com;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 63.25";Excelsa;Medium
PKN-19556-918;Apr-29-2022;00445-42781-KX;E-L-0.2;6;"Faunie Brigham";fbrighamhg@blog.com;Ireland;Exc;L;"0.2 kg";"$ 4.46";"$ 26.73";Excelsa;Light
PKN-19556-918;Apr-29-2022;00445-42781-KX;L-D-0.5;4;"Faunie Brigham";fbrighamhg@blog.com;Ireland;Lib;D;"0.5 kg";"$ 7.77";"$ 31.08";Libarica;Dark
PKN-19556-918;Apr-29-2022;00445-42781-KX;A-D-0.2;1;"Faunie Brigham";fbrighamhg@blog.com;Ireland;Ara;D;"0.2 kg";"$ 2.99";"$ 2.99";Arabica;Dark
PKN-19556-918;Apr-29-2022;00445-42781-KX;R-D-2.5;5;"Faunie Brigham";fbrighamhg@blog.com;Ireland;Rob;D;"2.5 kg";"$ 20.58";"$ 102.92";Robusta;Dark
DXQ-44537-297;Aug-06-2020;96116-24737-LV;E-L-0.5;4;"Marjorie Yoxen";myoxenhk@google.com;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 35.64";Excelsa;Light
BPC-54727-307;Dec-21-2019;18684-73088-YL;R-L-1;4;"Gaspar McGavin";gmcgavinhl@histats.com;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 47.80";Robusta;Light
KSH-47717-456;Apr-19-2020;74671-55639-TU;L-M-1;3;"Lindy Uttermare";luttermarehm@engadget.com;"United States";Lib;M;"1.0 kg";"$ 14.55";"$ 43.65";Libarica;Medium
ANK-59436-446;Jan-17-2022;17488-65879-XL;E-L-0.5;4;"Eal D'Ambrogio";edambrogiohn@techcrunch.com;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 35.64";Excelsa;Light
AYY-83051-752;Jan-22-2019;46431-09298-OU;L-L-1;6;"Carolee Winchcombe";cwinchcombeho@jiathis.com;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 95.10";Libarica;Light
CSW-59644-267;Feb-28-2020;60378-26473-FE;E-M-2.5;1;"Benedikta Paumier";bpaumierhp@umn.edu;Ireland;Exc;M;"2.5 kg";"$ 31.62";"$ 31.62";Excelsa;Medium
ITY-92466-909;Aug-07-2019;34927-68586-ZV;A-M-2.5;3;"Neville Piatto";NULL;Ireland;Ara;M;"2.5 kg";"$ 25.87";"$ 77.62";Arabica;Medium
IGW-04801-466;May-15-2021;29051-27555-GD;L-D-0.2;1;"Jeno Capey";jcapeyhr@bravesites.com;"United States";Lib;D;"0.2 kg";"$ 3.89";"$ 3.89";Libarica;Dark
LJN-34281-921;Dec-17-2021;52143-35672-JF;R-L-2.5;5;"Tuckie Mathonnet";tmathonneti0@google.co.jp;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 137.42";Robusta;Light
BWZ-46364-547;Sep-09-2021;64918-67725-MN;R-L-1;3;"Yardley Basill";ybasillht@theguardian.com;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 35.85";Robusta;Light
SBC-95710-706;Feb-19-2020;85634-61759-ND;E-M-0.2;2;"Maggy Baistow";mbaistowhu@i2i.jp;"United Kingdom";Exc;M;"0.2 kg";"$ 4.13";"$ 8.25";Excelsa;Medium
WRN-55114-031;Jun-29-2020;40180-22940-QB;E-L-2.5;3;"Courtney Pallant";cpallanthv@typepad.com;"United States";Exc;L;"2.5 kg";"$ 34.15";"$ 102.46";Excelsa;Light
TZU-64255-831;May-13-2022;34666-76738-SQ;R-D-2.5;2;"Marne Mingey";NULL;"United States";Rob;D;"2.5 kg";"$ 20.58";"$ 41.17";Robusta;Dark
JVF-91003-729;Oct-02-2020;98536-88616-FF;A-D-2.5;3;"Denny O' Ronan";dohx@redcross.org;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 68.65";Arabica;Dark
MVB-22135-665;Dec-02-2021;55621-06130-SA;A-D-1;1;"Dottie Rallin";drallinhy@howstuffworks.com;"United States";Ara;D;"1.0 kg";"$ 9.95";"$ 9.95";Arabica;Dark
CKS-47815-571;Nov-02-2021;45666-86771-EH;L-L-0.5;3;"Ardith Chill";achillhz@epa.gov;"United Kingdom";Lib;L;"0.5 kg";"$ 9.51";"$ 28.53";Libarica;Light
OAW-17338-101;Feb-23-2020;52143-35672-JF;R-D-0.2;6;"Tuckie Mathonnet";tmathonneti0@google.co.jp;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 16.11";Robusta;Dark
ALP-37623-536;Jul-03-2020;24689-69376-XX;L-L-1;6;"Charmane Denys";cdenysi1@is.gd;"United Kingdom";Lib;L;"1.0 kg";"$ 15.85";"$ 95.10";Libarica;Light
WMU-87639-108;Feb-11-2019;71891-51101-VQ;R-D-0.5;1;"Cecily Stebbings";cstebbingsi2@drupal.org;"United States";Rob;D;"0.5 kg";"$ 5.37";"$ 5.37";Robusta;Dark
USN-44968-231;Sep-10-2020;71749-05400-CN;R-L-1;4;"Giana Tonnesen";NULL;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 47.80";Robusta;Light
YZG-20575-451;Mar-02-2020;64845-00270-NO;L-L-1;4;"Rhetta Zywicki";rzywickii4@ifeng.com;Ireland;Lib;L;"1.0 kg";"$ 15.85";"$ 63.40";Libarica;Light
HTH-52867-812;Jun-28-2021;29851-36402-UX;A-M-2.5;4;"Almeria Burgett";aburgetti5@moonfruit.com;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 103.50";Arabica;Medium
FWU-44971-444;Jan-11-2019;12190-25421-WM;A-D-2.5;3;"Marvin Malloy";mmalloyi6@seattletimes.com;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 68.65";Arabica;Dark
EQI-82205-066;Sep-20-2019;52316-30571-GD;R-M-2.5;2;"Maxim McParland";mmcparlandi7@w3.org;"United States";Rob;M;"2.5 kg";"$ 22.88";"$ 45.77";Robusta;Medium
NAR-00747-074;Oct-16-2021;23243-92649-RY;L-D-1;4;"Sylas Jennaroy";sjennaroyi8@purevolume.com;"United States";Lib;D;"1.0 kg";"$ 12.95";"$ 51.80";Libarica;Dark
JYR-22052-185;Jan-01-2020;39528-19971-OR;A-M-0.5;2;"Wren Place";wplacei9@wsj.com;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 13.50";Arabica;Medium
XKO-54097-932;Mar-10-2022;32743-78448-KT;E-M-0.5;3;"Janella Millett";jmillettik@addtoany.com;"United States";Exc;M;"0.5 kg";"$ 8.25";"$ 24.75";Excelsa;Medium
HXA-72415-025;May-12-2022;93417-12322-YB;A-D-2.5;2;"Dollie Gadsden";dgadsdenib@google.com.hk;Ireland;Ara;D;"2.5 kg";"$ 22.88";"$ 45.77";Arabica;Dark
MJF-20065-335;Sep-10-2020;56891-86662-UY;E-L-0.5;6;"Val Wakelin";vwakelinic@unesco.org;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 53.46";Excelsa;Light
GFI-83300-059;Oct-16-2021;40414-26467-VE;A-M-0.2;6;"Annie Campsall";acampsallid@zimbio.com;"United States";Ara;M;"0.2 kg";"$ 3.38";"$ 20.25";Arabica;Medium
WJR-51493-682;Jun-17-2021;87858-83734-RK;L-D-2.5;5;"Shermy Moseby";smosebyie@stanford.edu;"United States";Lib;D;"2.5 kg";"$ 29.78";"$ 148.92";Libarica;Dark
SHP-55648-472;Mar-30-2019;46818-20198-GB;A-M-1;6;"Corrie Wass";cwassif@prweb.com;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 67.50";Arabica;Medium
HYR-03455-684;Dec-19-2021;29808-89098-XD;E-D-1;6;"Ira Sjostrom";isjostromig@pbs.org;"United States";Exc;D;"1.0 kg";"$ 12.15";"$ 72.90";Excelsa;Dark
HYR-03455-684;Dec-19-2021;29808-89098-XD;L-D-0.2;2;"Ira Sjostrom";isjostromig@pbs.org;"United States";Lib;D;"0.2 kg";"$ 3.89";"$ 7.77";Libarica;Dark
HUG-52766-375;Jun-05-2020;78786-77449-RQ;A-D-2.5;4;"Jermaine Branchett";jbranchettii@bravesites.com;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 91.54";Arabica;Dark
DAH-46595-917;Sep-12-2021;27878-42224-QF;A-D-1;6;"Nissie Rudland";nrudlandij@blogs.com;Ireland;Ara;D;"1.0 kg";"$ 9.95";"$ 59.70";Arabica;Dark
VEM-79839-466;Mar-16-2022;32743-78448-KT;R-L-2.5;5;"Janella Millett";jmillettik@addtoany.com;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 137.42";Robusta;Light
OWH-11126-533;Dec-21-2021;25331-13794-SB;L-M-2.5;2;"Ferdie Tourry";ftourryil@google.de;"United States";Lib;M;"2.5 kg";"$ 33.46";"$ 66.93";Libarica;Medium
UMT-26130-151;May-21-2019;55864-37682-GQ;L-M-0.2;3;"Cecil Weatherall";cweatherallim@toplist.cz;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 13.10";Libarica;Medium
JKA-27899-806;Oct-26-2021;97005-25609-CQ;R-L-1;5;"Gale Heindrick";gheindrickin@usda.gov;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 59.75";Robusta;Light
ULU-07744-724;Mar-26-2020;94058-95794-IJ;L-M-0.5;5;"Layne Imason";limasonio@discuz.net;"United States";Lib;M;"0.5 kg";"$ 8.73";"$ 43.65";Libarica;Medium
NOM-56457-507;Oct-14-2020;40214-03678-GU;E-M-1;6;"Hazel Saill";hsaillip@odnoklassniki.ru;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 82.50";Excelsa;Medium
NZN-71683-705;Dec-13-2021;04921-85445-SL;A-L-2.5;6;"Hermann Larvor";hlarvoriq@last.fm;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 178.71";Arabica;Light
WMA-34232-850;Mar-08-2021;53386-94266-LJ;L-D-2.5;4;"Terri Lyford";NULL;"United States";Lib;D;"2.5 kg";"$ 29.78";"$ 119.14";Libarica;Dark
EZL-27919-704;Jan-21-2021;49480-85909-DG;L-L-0.5;5;"Gabey Cogan";NULL;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 47.55";Libarica;Light
